Player,AVG,position,year,search_full_name,player_id
Christian McCaffrey,7.2,RB,2025,christianmccaffrey,4034
Nico Collins,9.2,WR,2025,nicocollins,7569
Amon-Ra St. Brown,9.4,WR,2025,amonrastbrown,7547
Malik Nabers,9.4,WR,2025,maliknabers,11632
Ashton Jeanty,11.0,RB,2025,ashtonjeanty,12527
Derrick Henry,12.4,RB,2025,derrickhenry,3198
Brian Thomas Jr.,13.2,WR,2025,brianthomas,11631
Puka Nacua,14.0,WR,2025,pukanacua,9493
Drake London,15.8,WR,2025,drakelondon,8112
Chase Brown,16.8,RB,2025,chasebrown,9224
De'Von Achane,17.2,RB,2025,devonachane,9226
Brock Bowers,18.4,TE,2025,brockbowers,11604
Bucky Irving,19.2,RB,2025,buckyirving,11584
Jonathan Taylor,19.4,RB,2025,jonathantaylor,6813
Josh Jacobs,20.2,RB,2025,joshjacobs,5850
A.J. Brown,20.2,WR,2025,ajbrown,5859
Ladd McConkey,23.8,WR,2025,laddmcconkey,11635
Josh Allen,25.4,QB,2025,joshallen,4984
Trey McBride,25.6,TE,2025,treymcbride,8130
Lamar Jackson,26.4,QB,2025,lamarjackson,4881
Kyren Williams,27.6,RB,2025,kyrenwilliams,8150
Tee Higgins,28.0,WR,2025,teehiggins,6801
Omarion Hampton,28.4,RB,2025,omarionhampton,12507
Jaxon Smith-Njigba,29.6,WR,2025,jaxonsmithnjigba,9488
Tyreek Hill ,31.6,WR,2025,tyreekhill,3321
Jayden Daniels,33.2,QB,2025,jaydendaniels,11566
James Cook III,35.6,RB,2025,jamescook,8138
Mike Evans,36.2,WR,2025,mikeevans,2216
George Kittle,36.4,TE,2025,georgekittle,4217
Garrett Wilson,37.0,WR,2025,garrettwilson,8146
Marvin Harrison Jr.,37.8,WR,2025,marvinharrison,11628
TreVeyon Henderson,38.2,RB,2025,treveyonhenderson,12529
Terry McLaurin,40.0,WR,2025,terrymclaurin,5927
Davante Adams,41.0,WR,2025,davanteadams,2133
Jalen Hurts,42.0,QB,2025,jalenhurts,6904
Kenneth Walker III,42.0,RB,2025,kennethwalker,8151
Breece Hall,43.2,RB,2025,breecehall,8155
Tetairoa McMillan,44.2,WR,2025,tetairoamcmillan,12526
Joe Burrow,45.4,QB,2025,joeburrow,6770
Xavier Worthy,45.4,WR,2025,xavierworthy,11624
Courtland Sutton,46.4,WR,2025,courtlandsutton,5045
Alvin Kamara,46.6,RB,2025,alvinkamara,4035
DJ Moore,50.0,WR,2025,djmoore,4983
Jameson Williams,50.8,WR,2025,jamesonwilliams,8148
Chuba Hubbard,51.2,RB,2025,chubahubbard,7594
George Pickens,51.2,WR,2025,georgepickens,8137
DK Metcalf,52.2,WR,2025,dkmetcalf,5846
Calvin Ridley,54.8,WR,2025,calvinridley,4981
DeVonta Smith,54.8,WR,2025,devontasmith,7525
James Conner,56.6,RB,2025,jamesconner,4137
RJ Harvey,59.2,RB,2025,rjharvey,12489
D'Andre Swift,60.2,RB,2025,dandreswift,6790
Emeka Egbuka,60.2,WR,2025,emekaegbuka,12514
Zay Flowers,60.6,WR,2025,zayflowers,9997
Jaylen Waddle,61.4,WR,2025,jaylenwaddle,7526
Tony Pollard,61.4,RB,2025,tonypollard,5967
Ricky Pearsall,61.6,WR,2025,rickypearsall,11638
Isiah Pacheco,65.4,RB,2025,isiahpacheco,8205
Travis Hunter,66.0,WR,2025,travishunter,12530
David Montgomery,68.2,RB,2025,davidmontgomery,5892
Rashee Rice,68.8,WR,2025,rasheerice,10229
Sam LaPorta,68.8,TE,2025,samlaporta,10859
Patrick Mahomes II,69.0,QB,2025,patrickmahomes,4046
Jerry Jeudy,69.4,WR,2025,jerryjeudy,6783
Rome Odunze,70.4,WR,2025,romeodunze,11620
Aaron Jones Sr.,71.4,RB,2025,aaronjones,4199
Matthew Golden,72.4,WR,2025,matthewgolden,12501
Deebo Samuel Sr.,72.8,WR,2025,deebosamuel,5872
Chris Olave,73.8,WR,2025,chrisolave,8144
Stefon Diggs,77.2,WR,2025,stefondiggs,2449
Travis Kelce,79.8,TE,2025,traviskelce,1466
Tyrone Tracy Jr.,80.0,RB,2025,tyronetracy,11655
Kaleb Johnson,81.0,RB,2025,kalebjohnson,12504
Baker Mayfield,81.4,QB,2025,bakermayfield,4892
Jakobi Meyers,81.8,WR,2025,jakobimeyers,5947
Bo Nix,82.6,QB,2025,bonix,11563
T.J. Hockenson,82.6,TE,2025,tjhockenson,5844
Jordan Addison,84.2,WR,2025,jordanaddison,9756
Jordan Mason,84.6,RB,2025,jordanmason,8408
Jaylen Warren,85.2,RB,2025,jaylenwarren,8228
Tyler Warren,86.8,TE,2025,tylerwarren,12518
Jauan Jennings,89.0,WR,2025,jauanjennings,7049
Zach Charbonnet,90.8,RB,2025,zachcharbonnet,9753
Dak Prescott,91.2,QB,2025,dakprescott,3294
Khalil Shakir,91.8,WR,2025,khalilshakir,8134
Cooper Kupp,94.6,WR,2025,cooperkupp,4039
Keon Coleman,94.8,WR,2025,keoncoleman,11637
Mark Andrews,95.0,TE,2025,markandrews,5012
Kyler Murray,95.4,QB,2025,kylermurray,5849
Jacory Croskey-Merritt,96.2,RB,2025,jacorycroskeymerritt,12533
Michael Pittman Jr.,97.6,WR,2025,michaelpittman,6819
J.K. Dobbins,97.8,RB,2025,jkdobbins,6806
Evan Engram,98.4,TE,2025,evanengram,4066
Travis Etienne Jr.,98.6,RB,2025,travisetienne,7543
Brock Purdy,99.8,QB,2025,brockpurdy,8183
Josh Downs,101.8,WR,2025,joshdowns,9500
Caleb Williams,104.8,QB,2025,calebwilliams,11560
Justin Fields,105.2,QB,2025,justinfields,7591
Jared Goff,106.6,QB,2025,jaredgoff,3163
David Njoku,107.0,TE,2025,davidnjoku,4033
Tucker Kraft,108.6,TE,2025,tuckerkraft,9484
Jayden Reed,110.2,WR,2025,jaydenreed,10222
Chris Godwin Jr.,110.4,WR,2025,chrisgodwin,4037
Colston Loveland,112.2,TE,2025,colstonloveland,12517
Drake Maye,112.2,QB,2025,drakemaye,11564
Javonte Williams,112.4,RB,2025,javontewilliams,7588
Cam Skattebo,114.6,RB,2025,camskattebo,12481
Rashid Shaheed,118.2,WR,2025,rashidshaheed,8676
Justin Herbert,118.6,QB,2025,justinherbert,6797
Darnell Mooney,120.2,WR,2025,darnellmooney,7090
Jayden Higgins,120.4,WR,2025,jaydenhiggins,12484
Braelon Allen,120.8,RB,2025,braelonallen,11576
Keenan Allen,121.6,WR,2025,keenanallen,1479
Tank Bigsby,121.8,RB,2025,tankbigsby,9225
Christian Kirk,122.2,WR,2025,christiankirk,4950
Marvin Mims Jr.,122.4,WR,2025,marvinmims,9494
J.J. McCarthy,124.6,QB,2025,jjmccarthy,11565
C.J. Stroud,126.0,QB,2025,cjstroud,9758
Rhamondre Stevenson,127.0,RB,2025,rhamondrestevenson,7611
Jordan Love,127.2,QB,2025,jordanlove,6804
Trevor Lawrence,127.6,QB,2025,trevorlawrence,7523
Brian Robinson Jr.,128.0,RB,2025,brianrobinson,8154
Luther Burden III,131.6,WR,2025,lutherburden,12519
Dalton Kincaid,131.6,TE,2025,daltonkincaid,10236
Jake Ferguson,132.0,TE,2025,jakeferguson,8110
Jaydon Blue,132.4,RB,2025,jaydonblue,12457
Joe Mixon,132.6,RB,2025,joemixon,4018
Rashod Bateman,134.6,WR,2025,rashodbateman,7571
Trey Benson,134.6,RB,2025,treybenson,11589
Quinshon Judkins,135.4,RB,2025,quinshonjudkins,12512
Bhayshul Tuten,135.8,RB,2025,bhayshultuten,12490
Nick Chubb,136.0,RB,2025,nickchubb,4988
Kyle Pitts Sr.,137.0,TE,2025,kylepitts,7553
Dylan Sampson,140.8,RB,2025,dylansampson,12469
Michael Penix Jr.,141.6,QB,2025,michaelpenix,11559
Dallas Goedert,142.4,TE,2025,dallasgoedert,5022
Ollie Gordon II,143.0,RB,2025,olliegordon,12495
Najee Harris,143.2,RB,2025,najeeharris,7528
Brandon Aiyuk,145.8,WR,2025,brandonaiyuk,6803
Tua Tagovailoa,146.0,QB,2025,tuatagovailoa,6768
Bryce Young,146.8,QB,2025,bryceyoung,9228
Ray Davis,148.8,RB,2025,raydavis,11575
Cedric Tillman,152.8,WR,2025,cedrictillman,10444
Joshua Palmer,153.6,WR,2025,joshuapalmer,7670
Marquise Brown,154.0,WR,2025,marquisebrown,5848
Cam Ward,154.2,QB,2025,camward,12522
Jerome Ford,155.2,RB,2025,jeromeford,8143
Zach Ertz ,156.4,TE,2025,zachertz,1339
DeMario Douglas,156.6,WR,2025,demariodouglas,9501
Rachaad White,157.0,RB,2025,rachaadwhite,8136
Geno Smith,157.4,QB,2025,genosmith,1373
Romeo Doubs,157.6,WR,2025,romeodoubs,8121
Brenton Strange,157.8,TE,2025,brentonstrange,9480
Hunter Henry,158.8,TE,2025,hunterhenry,3214
Xavier Legette,159.6,WR,2025,xavierlegette,11626
Tyler Allgeier,160.2,RB,2025,tylerallgeier,8132
Adam Thielen,161.0,WR,2025,adamthielen,1689
Matthew Stafford,166.4,QB,2025,matthewstafford,421
Chigoziem Okonkwo,168.0,TE,2025,chigoziemokonkwo,
Sam Darnold,168.4,QB,2025,samdarnold,4943
Rico Dowdle,169.0,RB,2025,ricodowdle,7021
Dont'e Thornton Jr.,169.4,WR,2025,dontethornton,12541
Jonnu Smith,169.6,TE,2025,jonnusmith,4144
Wan'Dale Robinson,169.8,WR,2025,wandalerobinson,8126
Tyjae Spears,170.4,RB,2025,tyjaespears,9508
Tre' Harris,172.0,WR,2025,treharris,12509
Isaiah Likely,175.8,TE,2025,isaiahlikely,8131
Woody Marks,176.0,RB,2025,woodymarks,12474
Isaac TeSlaa,176.8,WR,2025,isaacteslaa,12535
Kyle Williams,177.4,WR,2025,kylewilliams,7437
Will Shipley,178.6,RB,2025,willshipley,11577
Mason Taylor,180.0,TE,2025,masontaylor,12498
Cade Otton,181.6,TE,2025,cadeotton,8111
Aaron Rodgers,182.6,QB,2025,aaronrodgers,96
Chris Rodriguez Jr.,186.2,RB,2025,chrisrodriguez,10219
Pat Bryant,193.8,WR,2025,patbryant,12492
Daniel Jones,193.8,QB,2025,danieljones,5870
Keaton Mitchell,194.6,RB,2025,keatonmitchell,9511
Mike Gesicki,195.0,TE,2025,mikegesicki,4993
Justice Hill,196.0,RB,2025,justicehill,5995
Alec Pierce,196.6,WR,2025,alecpierce,8142
Kareem Hunt,197.2,RB,2025,kareemhunt,4098
Tory Horton,197.6,WR,2025,toryhorton,12497
Elic Ayomanor,198.6,WR,2025,elicayomanor,12499
Quentin Johnston,198.8,WR,2025,quentinjohnston,9754
DeAndre Hopkins,200.4,WR,2025,deandrehopkins,1426
Jalen Coker,200.6,WR,2025,jalencoker,11646
DJ Giddens,201.0,RB,2025,djgiddens,12471
Isaac Guerendo,201.2,RB,2025,isaacguerendo,11651
Kyle Monangai,201.4,RB,2025,kylemonangai,12534
Jaxson Dart,201.8,QB,2025,jaxsondart,12508
Troy Franklin,202.8,WR,2025,troyfranklin,11627
Ja'Tavion Sanders,202.8,TE,2025,jatavionsanders,11600
Darius Slayton,204.2,WR,2025,dariusslayton,6149
Tahj Brooks,206.4,RB,2025,tahjbrooks,12543
Blake Corum,206.4,RB,2025,blakecorum,11586
Russell Wilson,211.0,QB,2025,russellwilson,1234
Theo Johnson,211.0,TE,2025,theojohnson,11597
Michael Wilson,211.8,WR,2025,michaelwilson,10232
Elijah Arroyo,213.2,TE,2025,elijaharroyo,12521
Harold Fannin Jr.,213.4,TE,2025,haroldfannin,12506
Anthony Richardson Sr.,213.6,QB,2025,anthonyrichardson,9229
Pat Freiermuth,213.8,TE,2025,patfreiermuth,7600
Joe Flacco,214.0,QB,2025,joeflacco,19
Roschon Johnson,216.0,RB,2025,roschonjohnson,10235
Dameon Pierce,216.4,RB,2025,dameonpierce,8129
Andrei Iosivas,216.4,WR,2025,andreiiosivas,10226
Jaylen Wright,218.0,RB,2025,jaylenwright,11643
Kendre Miller,218.8,RB,2025,kendremiller,9757
Juwan Johnson,218.8,TE,2025,juwanjohnson,7002
Dalton Schultz,219.6,TE,2025,daltonschultz,5001
Jack Bech,221.8,WR,2025,jackbech,12483
Roman Wilson,222.4,WR,2025,romanwilson,11630
Darren Waller,222.4,TE,2025,darrenwaller,2505
Dyami Brown,224.0,WR,2025,dyamibrown,7587
Brashard Smith,225.8,RB,2025,brashardsmith,12455
Jaylin Noel,226.8,WR,2025,jaylinnoel,12536
Sean Tucker,228.8,RB,2025,seantucker,9506
Ray-Ray McCloud,229.0,WR,2025,rayraymccloud,5096
Calvin Austin III,236.6,WR,2025,calvinaustin,8125
Raheem Mostert,244.4,RB,2025,raheemmostert,2749
Miles Sanders ,244.6,RB,2025,milessanders,6151
Tyler Higbee,247.4,TE,2025,tylerhigbee,3271
Jarquez Hunter,256.2,RB,2025,jarquezhunter,11569
Efton Chism III,256.4,WR,2025,eftonchism,12542
Kayshon Boutte,257.2,WR,2025,kayshonboutte,9504
Malik Washington,217.8,WR,2025,malikwashington,11610
Jalen McMillan,218.5,WR,2025,jalenmcmillan,11618
Tyler Lockett,220.0,WR,2025,tylerlockett,2374
Emanuel Wilson,268.2,RB,2025,emanuelwilson,11435
Elijah Mitchell,275.6,RB,2025,elijahmitchell,7561
Noah Gray,279.8,TE,2025,noahgray,7828
Spencer Rattler,242.8,QB,2025,spencerrattler,11562
Adonai Mitchell,251.8,WR,2025,adonaimitchell,11625
Tyler Shough,252.0,QB,2025,tylershough,12545
Jalen Nailor,260.3,WR,2025,jalennailor,8180
Dontayvion Wicks,263.5,WR,2025,dontayvionwicks,9486
Olamide Zaccheaus,263.8,WR,2025,olamidezaccheaus,6271
Jalen Tolbert,264.5,WR,2025,jalentolbert,8117
Tyler Conklin,304.4,TE,2025,tylerconklin,5133
Jaylin Lane,269.3,WR,2025,jaylinlane,12641
Kenneth Gainwell,270.3,RB,2025,kennethgainwell,
Jalen Royals,272.3,WR,2025,jalenroyals,12505
KeAndre Lambert-Smith,272.5,WR,2025,keandrelambertsmith,12670
Tre Tucker,273.0,WR,2025,tretucker,10213
Jaleel McLaughlin,276.0,RB,2025,jaleelmclaughlin,11439
Shedeur Sanders,276.5,QB,2025,shedeursanders,12524
Isaiah Bond,277.5,WR,2025,isaiahbond,12503
Tutu Atwell,281.5,WR,2025,tutuatwell,7562
Jalen Milroe,283.0,QB,2025,jalenmilroe,12510
Cole Kmet,283.0,TE,2025,colekmet,6826
Hunter Renfrow,283.0,WR,2025,hunterrenfrow,5955
Noah Brown ,285.0,WR,2025,noahbrown,4234
KaVontae Turpin,286.0,WR,2025,kavontaeturpin,8917
Josh Reynolds,290.0,WR,2025,joshreynolds,4171
Devin Neal,290.5,RB,2025,devinneal,12476
John Metchie III,290.5,WR,2025,johnmetchie,8147
Nick Westbrook-Ikhine,292.3,WR,2025,nickwestbrookikhine,7496
Trevor Etienne,292.5,RB,2025,trevoretienne,12531
Elijah Moore,292.8,WR,2025,elijahmoore,7596
Marquez Valdes-Scantling,294.0,WR,2025,marquezvaldesscantling,5086
Ty Johnson,298.8,RB,2025,tyjohnson,6039
Terrance Ferguson,300.3,TE,2025,terranceferguson,12487
Kirk Cousins,302.8,QB,2025,kirkcousins,1166
Devaughn Vele,304.0,WR,2025,devaughnvele,11834
Demarcus Robinson,305.0,WR,2025,demarcusrobinson,3286
Samaje Perine,312.5,RB,2025,samajeperine,4147
Devin Singletary,267.0,RB,2025,devinsingletary,6130
MarShawn Lloyd,313.3,RB,2025,marshawnlloyd,11581
Christian Watson,313.5,WR,2025,christianwatson,8167
Oronde Gadsden II,313.8,TE,2025,orondegadsden,12493
AJ Barner,314.0,TE,2025,ajbarner,11603
Taysom Hill,315.5,TE,2025,taysomhill,4381
Michael Mayer,315.8,TE,2025,michaelmayer,9482
JuJu Smith-Schuster,271.7,WR,2025,jujusmithschuster,4040
Zay Jones,319.0,WR,2025,zayjones,4080
Tyquan Thornton,278.3,WR,2025,tyquanthornton,8188
Ben Sinnott,323.0,TE,2025,bensinnott,11596
Chris Brooks,324.0,RB,2025,chrisbrooks,11370
AJ Dillon,282.3,RB,2025,ajdillon,6828
Tank Dell,283.0,WR,2025,tankdell,9502
Antonio Gibson ,285.0,RB,2025,antoniogibson,6945
Jahan Dotson,290.0,WR,2025,jahandotson,8119
Brandin Cooks,305.7,WR,2025,brandincooks,2197
Mitch Tinsley,307.7,WR,2025,mitchtinsley,11068
Noah Fant,308.7,TE,2025,noahfant,5857
Jalin Hyatt,312.0,WR,2025,jalinhyatt,9497
Julius Chestnut,313.7,RB,2025,juliuschestnut,8254
Allen Lazard,316.0,WR,2025,allenlazard,5185
Van Jefferson,318.7,WR,2025,vanjefferson,6853
Jordan Whittington,319.0,WR,2025,jordanwhittington,11623
Parker Washington,321.3,WR,2025,parkerwashington,9487
Isaiah Davis,322.0,RB,2025,isaiahdavis,11571
Dawson Knox,322.0,TE,2025,dawsonknox,5906
Jimmy Horn Jr.,262.5,WR,2025,jimmyhorn,12523
Jimmy Garoppolo,325.7,QB,2025,jimmygaroppolo,1837
Dillon Gabriel,327.0,QB,2025,dillongabriel,12486
Tez Johnson,268.0,WR,2025,tezjohnson,12485
Tyler Goodson,329.0,RB,2025,tylergoodson,8207
Craig Reynolds,330.0,RB,2025,craigreynolds,6659
Xavier Restrepo,331.7,WR,2025,xavierrestrepo,12520
Gunnar Helm,335.7,TE,2025,gunnarhelm,12502
Luke Musgrave,335.7,TE,2025,lukemusgrave,9481
Will Dissly,337.0,TE,2025,willdissly,5010
Kalif Raymond,281.0,WR,2025,kalifraymond,3634
Tyson Bagent,338.0,QB,2025,tysonbagent,11256
Arian Smith,339.0,WR,2025,ariansmith,12539
Luke McCaffrey,284.0,WR,2025,lukemccaffrey,11650
Curtis Samuel,284.5,WR,2025,curtissamuel,4082
Jordan James,339.7,RB,2025,jordanjames,12467
Skyy Moore,288.5,WR,2025,skyymoore,8168
Mack Hollins,289.0,WR,2025,mackhollins,4177
Malik Willis,346.0,QB,2025,malikwillis,8161
Kalel Mullings,295.0,RB,2025,kalelmullings,12516
Raheim Sanders,295.0,RB,2025,raheimsanders,12472
Tim Patrick,296.0,WR,2025,timpatrick,4351
George Holani,350.3,RB,2025,georgeholani,12048
Ty Chandler,302.0,RB,2025,tychandler,8230
Sam Howell,352.7,QB,2025,samhowell,8162
Khalil Herbert,306.0,RB,2025,khalilherbert,7608
LaJohntay Wester,306.5,WR,2025,lajohntaywester,12699
Diontae Johnson,354.3,WR,2025,diontaejohnson,5937
Elijah Higgins,356.0,TE,2025,elijahhiggins,10231
Jeremy McNichols,309.5,RB,2025,jeremymcnichols,4219
Kyle Juszczyk,310.0,RB,2025,kylejuszczyk,
Joe Milton III,358.0,QB,2025,joemilton,11557
Zamir White,315.0,RB,2025,zamirwhite,8139
Tyrell Shavers,317.0,WR,2025,tyrellshavers,11377
Sterling Shepard,317.5,WR,2025,sterlingshepard,3200
Jake Bobo,320.0,WR,2025,jakebobo,10867
Jameis Winston,321.5,QB,2025,jameiswinston,2306
Audric Estime,366.0,RB,2025,audricestime,11579
Trey Lance,367.0,QB,2025,treylance,7610
David Moore,326.5,WR,2025,davidmoore,4274
Xavier Hutchinson,329.0,WR,2025,xavierhutchinson,10218
Jermaine Burton,329.0,WR,2025,jermaineburton,11640
Savion Williams,329.5,WR,2025,savionwilliams,12482
Gardner Minshew II,330.5,QB,2025,gardnerminshew,6011
Tai Felton,331.5,WR,2025,taifelton,12496
Dare Ogunbowale,332.5,RB,2025,dareogunbowale,4718
Mason Rudolph,332.5,QB,2025,masonrudolph,4972
LeQuint Allen Jr.,333.5,RB,2025,lequintallen,12544
Scotty Miller,335.0,WR,2025,scottymiller,6290
Greg Dortch,335.5,WR,2025,gregdortch,5970
Tyler Badie,336.5,RB,2025,tylerbadie,8208
Devontez Walker,336.5,WR,2025,devontezwalker,11629
Tanner McKee,336.5,QB,2025,tannermckee,9230
Cooper Rush,374.7,QB,2025,cooperrush,4574
Donovan Edwards,339.5,RB,2025,donovanedwards,12515
Kyle Allen,236.0,QB,2025,kyleallen,5127
Emari Demercado,343.5,RB,2025,emaridemercado,11199
Frank Gore Jr.,351.5,RB,2025,frankgore,232
Damien Martinez,240.0,RB,2025,damienmartinez,12462
Cade Stover,345.5,TE,2025,cadestover,11599
Gabe Davis,347.0,WR,2025,gabedavis,6943
Terique Owens,347.0,WR,2025,teriqueowens,11925
Ezekiel Elliott,347.5,RB,2025,ezekielelliott,3164
Quinn Ewers,348.0,QB,2025,quinnewers,12500
Grant Calcaterra,348.0,TE,2025,grantcalcaterra,8177
Cam Akers,248.0,RB,2025,camakers,6938
Jarrett Stidham,384.3,QB,2025,jarrettstidham,6136
Kendrick Bourne,355.0,WR,2025,kendrickbourne,4454
Darnell Washington,355.5,TE,2025,darnellwashington,9479
Lucky Jackson,356.0,WR,2025,luckyjackson,11520
Hendon Hooker,263.0,QB,2025,hendonhooker,9998
Josh Oliver,356.5,TE,2025,josholiver,5973
Jordan Watkins,356.5,WR,2025,jordanwatkins,12634
Charlie Jones,357.5,WR,2025,charliejones,10228
Cordarrelle Patterson,271.0,RB,2025,cordarrellepatterson,1535
Jake Browning,391.7,QB,2025,jakebrowning,6111
Carson Steele,276.0,RB,2025,carsonsteele,11582
Odell Beckham Jr.,277.0,WR,2025,odellbeckham,2078
Ameer Abdullah,282.0,RB,2025,ameerabdullah,2359
Payne Durham,366.0,TE,2025,paynedurham,10227
DJ Chark Jr.,283.0,WR,2025,djchark,4951
Zach Wilson,394.7,QB,2025,zachwilson,7538
Robert Woods,286.0,WR,2025,robertwoods,1352
Malachi Corley,287.0,WR,2025,malachicorley,11617
Austin Hooper,368.5,TE,2025,austinhooper,3202
Hassan Haskins,369.0,RB,2025,hassanhaskins,8123
Robert Tonyan,369.0,TE,2025,roberttonyan,4602
Teddy Bridgewater,292.0,QB,2025,teddybridgewater,2152
Chimere Dike,372.0,WR,2025,chimeredike,12540
Jeff Wilson Jr.,373.5,RB,2025,jeffwilson,5284
Jamari Thrash,373.5,WR,2025,jamarithrash,11633
Stone Smartt,374.0,TE,2025,stonesmartt,8583
Phil Mafah,376.5,RB,2025,philmafah,12738
Brady Cook,377.5,QB,2025,bradycook,12538
Drew Lock,312.0,QB,2025,drewlock,5854
Foster Moreau,314.0,TE,2025,fostermoreau,5985
Rasheen Ali,327.0,RB,2025,rasheenali,11570
Nick Nash,391.5,WR,2025,nicknash,12478
Corey Kiner,329.0,RB,2025,coreykiner,12491
Devin Culp,389.5,TE,2025,devinculp,11820
Mac Jones,390.0,QB,2025,macjones,7527
Stetson Bennett IV,332.0,QB,2025,stetsonbennett,10857
Konata Mumpfield,333.0,WR,2025,konatamumpfield,12718
Julian Hill,393.0,TE,2025,julianhill,11371
Tyler Johnson,393.5,WR,2025,tylerjohnson,6960
Kimani Vidal,339.0,RB,2025,kimanividal,11647
Mason Tipton,395.0,WR,2025,masontipton,11895
Colby Parkinson,341.0,TE,2025,colbyparkinson,6865
Drew Sample,343.0,TE,2025,drewsample,6001
Sione Vaki,396.5,RB,2025,sionevaki,11729
Thomas Fidone II,396.5,TE,2025,thomasfidone,12715
Brock Wright,345.0,TE,2025,brockwright,7891
Michael Carter,346.0,RB,2025,michaelcarter,7607
Max Brosmer,349.0,QB,2025,maxbrosmer,12775
Greg Dulcich,399.5,TE,2025,gregdulcich,8172
Casey Washington,400.0,WR,2025,caseywashington,11806
Luke Farrell,351.0,TE,2025,lukefarrell,7842
Caleb Huntley,353.0,RB,2025,calebhuntley,7741
Luke Schoonmaker,401.5,TE,2025,lukeschoonmaker,10871
Xavier Weaver,354.0,WR,2025,xavierweaver,11921
Marcus Mariota,402.0,QB,2025,marcusmariota,2307
Zack Moss,355.0,RB,2025,zackmoss,6845
Ben Skowronek,355.0,WR,2025,benskowronek,7757
Will Howard,402.5,QB,2025,willhoward,12511
John Wolford,356.0,QB,2025,johnwolford,5806
P.J. Walker,357.0,QB,2025,pjwalker,4335
Dayton Wade,359.0,WR,2025,daytonwade,11964
Jackson Meeks,405.0,WR,2025,jacksonmeeks,12938
Ashton Dulin,406.0,WR,2025,ashtondulin,6427
Beaux Collins,406.5,WR,2025,beauxcollins,12889
Lil'Jordan Humphrey,413.5,WR,2025,liljordanhumphrey,5938
KhaDarel Hodge,366.0,WR,2025,khadarelhodge,5773
Adam Trautman,367.0,TE,2025,adamtrautman,6869
Tylan Wallace,368.0,WR,2025,tylanwallace,7595
Ja'Corey Brooks,372.0,WR,2025,jacoreybrooks,12532
Joshua Dobbs,411.0,QB,2025,joshuadobbs,4179
Patrick Ricard,374.0,RB,2025,patrickricard,
Tyrod Taylor,375.0,QB,2025,tyrodtaylor,827
DeAndre Carter,375.0,WR,2025,deandrecarter,2750
Charlie Kolar,377.0,TE,2025,charliekolar,8127
Jackson Hawes,378.0,TE,2025,jacksonhawes,12658
Xavier Smith,379.0,WR,2025,xaviersmith,11168
Russell Gage Jr.,414.5,WR,2025,russellgage,5110
Nick Mullens,380.0,QB,2025,nickmullens,4464
Stephen Anderson,383.0,TE,2025,stephenanderson,3496
Riley Leonard,426.0,QB,2025,rileyleonard,12470
Jack Stoll,385.0,TE,2025,jackstoll,7946
Montrell Washington,385.0,WR,2025,montrellwashington,8475
Tommy Mellott,387.0,WR,2025,tommymellott,12690
Melvin Gordon,388.0,RB,2025,melvingordon,2320
Tommy DeVito,390.0,QB,2025,tommydevito,11292
Dominic Lovett,391.0,WR,2025,dominiclovett,12732
Tommy Tremble,421.0,TE,2025,tommytremble,7694
Feleipe Franks,394.0,QB,2025,feleipefranks,
Shi Smith,395.0,WR,2025,shismith,7603
Tahj Washington,395.0,WR,2025,tahjwashington,11821
Daylen Baldwin,397.0,WR,2025,daylenbaldwin,8928
Curtis Hodges,400.0,TE,2025,curtishodges,8192
Jacoby Brissett,405.0,QB,2025,jacobybrissett,3257
Daniel Bellinger,405.0,TE,2025,danielbellinger,8225
John Bates,406.0,TE,2025,johnbates,7716
Jelani Woods,432.5,TE,2025,jelaniwoods,8219
Mitchell Trubisky,431.0,QB,2025,mitchelltrubisky,3976
Carson Wentz,436.0,QB,2025,carsonwentz,3161
Michael Gallup,418.0,WR,2025,michaelgallup,5038
Trey Palmer,419.0,WR,2025,treypalmer,9492
Trent Sherfield Sr.,434.5,WR,2025,trentsherfield,5154
Dylan Laube,420.0,RB,2025,dylanlaube,11574
Hunter Luepke,421.0,RB,2025,hunterluepke,
Tucker Fisk,423.0,TE,2025,tuckerfisk,8885
Eric Gray,424.0,RB,2025,ericgray,10223
Lucas Krull,426.0,TE,2025,lucaskrull,8249
Chris Manhertz,433.0,TE,2025,chrismanhertz,3048
Tanner Hudson,435.0,TE,2025,tannerhudson,5409
Andy Dalton,436.0,QB,2025,andydalton,829
Jason Brownlee,436.0,WR,2025,jasonbrownlee,11311
Jacob Cowing,437.0,WR,2025,jacobcowing,11616
Dee Eskridge,438.0,WR,2025,deeeskridge,7612
Davis Mills,439.0,QB,2025,davismills,7585
T.J. Luther,439.0,WR,2025,tjluther,11312
Leonard Fournette,440.0,RB,2025,leonardfournette,3969
Zavier Scott,452.5,RB,2025,zavierscott,11299
Jalen Berger,441.0,RB,2025,jalenberger,
Jeremy Ruckert,441.0,TE,2025,jeremyruckert,8145
Ronald Jones,442.0,RB,2025,ronaldjones,5052
Clyde Edwards-Helaire,442.0,RB,2025,clydeedwardshelaire,6820
Isaiah Hodgins,446.0,WR,2025,isaiahhodgins,6920
Kenny Pickett,446.0,QB,2025,kennypickett,8160
Aidan O'Connell,448.0,QB,2025,aidanoconnell,10866
Nathan Carter,448.0,RB,2025,nathancarter,12897
Kene Nwangwu,449.0,RB,2025,kenenwangwu,7720
Ian Wheeler,449.0,RB,2025,ianwheeler,12036
