Player,AVG,year,fantasyPts,position,bucket,median,expected_diff
Joe Mixon,19.6,2021,289.9,RB,2,193.55,96.34999999999997
Clyde Edwards-Helaire,24.2,2021,119.6,RB,2,193.55,-73.95000000000002
David Montgomery,32.1,2021,199.0,RB,2,193.55,5.449999999999989
D'Andre Swift,32.7,2021,210.9,RB,2,193.55,17.349999999999994
Chris Carson,35.9,2021,50.1,RB,2,193.55,-143.45000000000002
Miles Sanders,43.7,2021,117.2,RB,2,193.55,-76.35000000000001
Josh Jacobs,45.1,2021,230.0,RB,3,169.05,60.94999999999999
Darrell Henderson,52.1,2021,163.4,RB,3,169.05,-5.650000000000006
Mike Davis,55.3,2021,144.2,RB,3,169.05,-24.850000000000023
Javonte Williams,56.7,2021,206.9,RB,3,169.05,37.849999999999994
Myles Gaskin,58.3,2021,175.6,RB,3,169.05,6.549999999999983
James Robinson,58.5,2021,177.9,RB,3,169.05,8.849999999999994
Kareem Hunt,61.4,2021,108.0,RB,4,151.8,-43.80000000000001
Chase Edmonds,68.2,2021,145.3,RB,4,151.8,-6.5
Trey Sermon,72.1,2021,28.3,RB,4,151.8,-123.50000000000001
Damien Harris,73.7,2021,214.1,RB,4,151.8,62.29999999999998
Raheem Mostert,76.4,2021,2.0,RB,4,151.8,-149.8
Michael Carter,87.8,2021,156.4,RB,4,151.8,4.599999999999994
Ronald Jones,88.9,2021,83.2,RB,5,150.3,-67.10000000000001
Melvin Gordon,91.9,2021,201.1,RB,5,150.3,50.79999999999998
AJ Dillon,97.5,2021,187.6,RB,5,150.3,37.29999999999998
Zack Moss,99.9,2021,107.2,RB,5,150.3,-43.10000000000001
Leonard Fournette,105.0,2021,255.6,RB,5,150.3,105.29999999999998
James Conner,109.9,2021,257.7,RB,5,150.3,107.39999999999998
Kenyan Drake,118.0,2021,102.5,RB,6,106.55,-4.049999999999997
Jamaal Williams,118.4,2021,119.8,RB,6,106.55,13.25
Tony Pollard,119.6,2021,156.6,RB,6,106.55,50.05
Nyheim Miller-Hines,123.9,2021,116.6,RB,6,106.55,10.049999999999997
Devin Singletary,125.9,2021,197.8,RB,6,106.55,91.25000000000001
Sony Michel,126.0,2021,148.3,RB,6,106.55,41.750000000000014
David Johnson,130.0,2021,83.3,RB,7,89.5,-6.200000000000003
J.D. McKissic,139.3,2021,127.9,RB,7,89.5,38.400000000000006
Alexander Mattison,148.3,2021,127.9,RB,7,89.5,38.400000000000006
Rhamondre Stevenson,149.0,2021,116.9,RB,7,89.5,27.400000000000006
Phillip Lindsay,152.9,2021,45.4,RB,7,89.5,-44.1
Latavius Murray,152.9,2021,103.6,RB,7,89.5,14.099999999999994
James White,153.1,2021,31.2,RB,8,110.30000000000001,-79.10000000000001
Kenneth Gainwell,162.5,2021,123.4,RB,8,110.30000000000001,13.099999999999994
Giovani Bernard,165.1,2021,59.1,RB,8,110.30000000000001,-51.20000000000001
Tevin Coleman,166.6,2021,51.5,RB,8,110.30000000000001,-58.80000000000001
Chuba Hubbard,171.5,2021,139.6,RB,8,110.30000000000001,29.299999999999983
Damien Williams,174.8,2021,60.7,RB,8,110.30000000000001,-49.60000000000001
Rashaad Penny,176.1,2021,121.7,RB,9,83.85,37.85000000000001
Ty'Son Williams,185.5,2021,41.9,RB,9,83.85,-41.949999999999996
Tony Jones,192.0,2021,22.1,RB,9,83.85,-61.74999999999999
Darrel Williams,196.5,2021,196.0,RB,9,83.85,112.15
Darrynton Evans,206.9,2021,3.8,RB,9,83.85,-80.05
Jerick McKinnon,209.0,2021,35.9,RB,9,83.85,-47.949999999999996
Devontae Booker,215.0,2021,144.1,RB,10,74.30000000000001,69.79999999999998
Boston Scott,216.0,2021,100.6,RB,10,74.30000000000001,26.299999999999983
Malcolm Brown,217.0,2021,22.5,RB,10,74.30000000000001,-51.80000000000001
Ty Johnson,221.0,2021,119.0,RB,10,74.30000000000001,44.69999999999999
Carlos Hyde,223.5,2021,49.8,RB,10,74.30000000000001,-24.500000000000014
Mark Ingram,225.0,2021,110.6,RB,10,74.30000000000001,36.29999999999998
Wayne Gallman,229.0,2021,13.5,RB,11,56.849999999999994,-43.349999999999994
Marlon Mack,230.5,2021,12.9,RB,11,56.849999999999994,-43.949999999999996
Justin Jackson,238.0,2021,88.2,RB,11,56.849999999999994,31.35000000000001
Salvon Ahmed,241.0,2021,38.6,RB,11,56.849999999999994,-18.249999999999993
Jeff Wilson,252.0,2021,51.5,RB,11,56.849999999999994,-5.349999999999994
Le'Veon Bell,256.5,2021,36.1,RB,11,56.849999999999994,-20.749999999999993
Joshua Kelley,262.0,2021,19.0,RB,12,20.7,-1.6999999999999993
Qadree Ollison,265.0,2021,21.7,RB,12,20.7,1.0
Larry Rountree,265.5,2021,15.6,RB,12,20.7,-5.1
Benny Snell,266.0,2021,13.1,RB,12,20.7,-7.6
Jermar Jefferson,268.0,2021,25.7,RB,12,20.7,5.0
Samaje Perine,272.5,2021,83.2,RB,12,20.7,62.5
Alex Collins,273.0,2021,70.8,RB,13,52.849999999999994,17.950000000000003
Jaret Patterson,274.0,2021,55.9,RB,13,52.849999999999994,3.0500000000000043
Anthony McFarland,286.0,2021,2.4,RB,13,52.849999999999994,-50.449999999999996
Chris Evans,288.5,2021,49.8,RB,13,52.849999999999994,-3.049999999999997
DeeJay Dallas,293.0,2021,60.1,RB,13,52.849999999999994,7.250000000000007
Jake Funk,295.0,2021,0.5,RB,13,52.849999999999994,-52.349999999999994
Cam Akers,298.0,2021,4.3,RB,14,23.9,-19.599999999999998
J.J. Taylor,301.0,2021,20.5,RB,14,23.9,-3.3999999999999986
Kylin Hill,302.0,2021,3.9,RB,14,23.9,-20.0
JaMycal Hasty,306.5,2021,51.5,RB,14,23.9,27.6
Mekhi Sargent,320.5,2021,1.1,RB,14,23.9,-22.799999999999997
Eno Benjamin,326.0,2021,28.0,RB,14,23.9,4.100000000000001
Matt Breida,328.0,2021,44.7,RB,15,42.5,2.200000000000003
Elijah Mitchell,329.0,2021,165.0,RB,15,42.5,122.5
Cordarrelle Patterson,331.0,2021,234.6,RB,15,42.5,192.1
Duke Johnson,332.0,2021,59.1,RB,15,42.5,16.6
D'Ernest Johnson,336.0,2021,104.1,RB,15,42.5,61.599999999999994
Khalil Herbert,343.0,2021,78.9,RB,15,42.5,36.400000000000006
Ke'Shawn Vaughn,350.0,2021,36.6,RB,16,16.7,19.900000000000002
Kalen Ballage,351.0,2021,6.4,RB,16,16.7,-10.299999999999999
Royce Freeman,354.0,2021,34.6,RB,16,16.7,17.900000000000002
D'Onta Foreman,359.0,2021,95.9,RB,16,16.7,79.2
Jordan Howard,360.0,2021,62.5,RB,16,16.7,45.8
Rodney Smith,362.0,2021,9.8,RB,16,16.7,-6.899999999999999
Kene Nwangwu,372.0,2021,11.0,RB,17,13.4,-2.4000000000000004
La'Mical Perine,376.0,2021,3.1,RB,17,13.4,-10.3
Devonta Freeman,378.0,2021,146.6,RB,17,13.4,133.2
Adrian Peterson,382.0,2021,26.6,RB,17,13.4,13.200000000000001
Peyton Barber,386.0,2021,49.9,RB,17,13.4,36.5
Patrick Ricard,388.0,2021,20.7,RB,17,13.4,7.299999999999999
Alex Armah,393.0,2021,9.2,RB,18,10.4,-1.200000000000001
Jordan Wilkins,400.0,2021,0.0,RB,18,10.4,-10.4
Travis Kelce,6.5,2021,264.8,TE,0,159.6,105.20000000000002
Darren Waller,21.9,2021,133.5,TE,0,159.6,-26.099999999999994
George Kittle,27.4,2021,200.0,TE,0,159.6,40.400000000000006
Kyle Pitts,48.9,2021,176.6,TE,0,159.6,17.0
Mark Andrews,55.4,2021,297.1,TE,0,159.6,137.50000000000003
T.J. Hockenson,57.1,2021,143.3,TE,0,159.6,-16.299999999999983
Logan Thomas,89.8,2021,55.6,TE,1,146.15,-90.55000000000001
Noah Fant,95.0,2021,159.0,TE,1,146.15,12.849999999999994
Dallas Goedert,97.7,2021,163.0,TE,1,146.15,16.849999999999994
Robert Tonyan,101.5,2021,50.4,TE,1,146.15,-95.75
Tyler Higbee,104.1,2021,147.0,TE,1,146.15,0.8499999999999943
Mike Gesicki,120.3,2021,163.0,TE,1,146.15,16.849999999999994
Jonnu Smith,127.8,2021,67.4,TE,2,113.45,-46.05
Evan Engram,143.5,2021,104.5,TE,2,113.45,-8.950000000000003
Rob Gronkowski,145.6,2021,171.2,TE,2,113.45,57.749999999999986
Hunter Henry,145.8,2021,164.3,TE,2,113.45,50.85000000000001
Gerald Everett,147.6,2021,121.8,TE,2,113.45,8.349999999999994
Cole Kmet,167.4,2021,121.2,TE,2,113.45,7.75
Austin Hooper,168.0,2021,90.5,TE,3,102.85,-12.349999999999994
Jared Cook,168.6,2021,128.4,TE,3,102.85,25.55000000000001
Zach Ertz,169.0,2021,180.7,TE,3,102.85,77.85
Adam Trautman,175.6,2021,65.3,TE,3,102.85,-37.55
Anthony Firkser,178.7,2021,81.1,TE,3,102.85,-21.75
Blake Jarwin,190.5,2021,32.6,TE,3,102.85,-70.25
Eric Ebron,202.0,2021,32.5,TE,4,72.05,-39.55
Pat Freiermuth,233.5,2021,151.7,TE,4,72.05,79.64999999999999
Donald Parham,245.5,2021,57.0,TE,4,72.05,-15.049999999999997
Chris Herndon,246.5,2021,14.0,TE,4,72.05,-58.05
Dan Arnold,248.5,2021,75.8,TE,4,72.05,3.75
Hayden Hurst,253.5,2021,66.1,TE,4,72.05,-5.950000000000003
O.J. Howard,256.0,2021,33.5,TE,5,70.5,-37.0
Dalton Schultz,259.0,2021,206.8,TE,5,70.5,136.3
Tyler Kroft,259.5,2021,39.3,TE,5,70.5,-31.200000000000003
Tyler Conklin,260.0,2021,138.3,TE,5,70.5,67.80000000000001
Dawson Knox,263.5,2021,162.1,TE,5,70.5,91.6
C.J. Uzomah,264.5,2021,128.3,TE,5,70.5,57.80000000000001
Juwan Johnson,272.0,2021,52.9,TE,6,51.7,1.1999999999999957
Mo Alie-Cox,278.0,2021,79.6,TE,6,51.7,27.89999999999999
Jimmy Graham,288.0,2021,48.7,TE,6,51.7,-3.0
Jack Doyle,297.5,2021,77.2,TE,6,51.7,25.5
Will Dissly,299.0,2021,50.1,TE,6,51.7,-1.6000000000000014
Harrison Bryant,307.0,2021,62.3,TE,6,51.7,10.599999999999994
David Njoku,310.0,2021,107.6,TE,7,36.75,70.85
Jordan Akins,311.0,2021,45.7,TE,7,36.75,8.950000000000003
Jacob Harris,320.0,2021,0.0,TE,7,36.75,-36.75
Kyle Rudolph,324.0,2021,57.7,TE,7,36.75,20.950000000000003
Jacob Hollister,325.0,2021,20.5,TE,7,36.75,-16.25
Foster Moreau,337.0,2021,85.3,TE,7,36.75,48.55
Albert Okwuegbunam,339.0,2021,78.0,TE,8,28.1,49.9
Kylen Granson,356.0,2021,21.6,TE,8,28.1,-6.5
Noah Gray,365.0,2021,16.6,TE,8,28.1,-11.5
Josh Oliver,367.0,2021,15.6,TE,8,28.1,-12.500000000000002
Derek Carrier,370.0,2021,3.3,TE,8,28.1,-24.8
Darren Fells,379.0,2021,8.3,TE,8,28.1,-19.8
Brevin Jordan,387.0,2021,55.8,TE,9,26.4,29.4
Devin Asiasi,391.0,2021,0.0,TE,9,26.4,-26.4
Davante Adams,6.6,2021,344.3,WR,0,273.95000000000005,70.34999999999997
Tyreek Hill,9.4,2021,298.5,WR,0,273.95000000000005,24.549999999999955
Stefon Diggs,12.7,2021,285.5,WR,0,273.95000000000005,11.549999999999955
Calvin Ridley,15.5,2021,71.1,WR,0,273.95000000000005,-202.85000000000005
DeAndre Hopkins,16.6,2021,147.2,WR,0,273.95000000000005,-126.75000000000006
A.J. Brown,22.4,2021,180.9,WR,0,273.95000000000005,-93.05000000000004
Justin Jefferson,22.6,2021,331.0,WR,1,227.8,103.19999999999999
Keenan Allen,27.3,2021,255.8,WR,1,227.8,28.0
CeeDee Lamb,28.2,2021,232.8,WR,1,227.8,5.0
Terry McLaurin,28.3,2021,213.5,WR,1,227.8,-14.300000000000011
Allen Robinson,30.1,2021,85.0,WR,1,227.8,-142.8
Robert Woods,33.6,2021,135.2,WR,1,227.8,-92.60000000000002
Amari Cooper,36.1,2021,202.5,WR,2,227.45,-24.94999999999999
Mike Evans,36.5,2021,262.5,WR,2,227.45,35.05000000000001
Chris Godwin,39.8,2021,246.4,WR,2,227.45,18.950000000000017
Cooper Kupp,41.1,2021,437.5,WR,2,227.45,210.05
Tyler Lockett,41.3,2021,239.4,WR,2,227.45,11.950000000000017
DJ Moore,45.4,2021,237.5,WR,2,227.45,10.050000000000011
Julio Jones,47.1,2021,80.4,WR,3,197.4,-117.0
Diontae Johnson,49.3,2021,276.4,WR,3,197.4,78.99999999999997
Adam Thielen,52.3,2021,199.8,WR,3,197.4,2.4000000000000057
Brandon Aiyuk,53.0,2021,170.3,WR,3,197.4,-27.099999999999994
Tee Higgins,53.7,2021,219.1,WR,3,197.4,21.69999999999999
Chase Claypool,59.9,2021,166.6,WR,3,197.4,-30.80000000000001
Odell Beckham,64.7,2021,129.1,WR,4,164.2,-35.099999999999994
Ja'Marr Chase,65.1,2021,306.6,WR,4,164.2,142.40000000000003
Jerry Jeudy,65.9,2021,85.0,WR,4,164.2,-79.19999999999999
Kenny Golladay,67.8,2021,89.1,WR,4,164.2,-75.1
Courtland Sutton,70.7,2021,147.6,WR,4,164.2,-16.599999999999994
JuJu Smith-Schuster,72.8,2021,34.8,WR,4,164.2,-129.39999999999998
Robbie Chosen,74.5,2021,138.5,WR,5,143.10000000000002,-4.600000000000023
Deebo Samuel,75.1,2021,338.0,WR,5,143.10000000000002,194.89999999999998
Tyler Boyd,79.1,2021,182.0,WR,5,143.10000000000002,38.89999999999998
DeVonta Smith,81.7,2021,185.6,WR,5,143.10000000000002,42.49999999999997
Laviska Shenault,83.4,2021,129.0,WR,5,143.10000000000002,-14.100000000000023
Antonio Brown,84.0,2021,121.1,WR,5,143.10000000000002,-22.00000000000003
DJ Chark,90.4,2021,34.4,WR,6,141.4,-107.0
Brandin Cooks,91.6,2021,231.8,WR,6,141.4,90.4
Michael Gallup,96.3,2021,91.5,WR,6,141.4,-49.900000000000006
Corey Davis,97.1,2021,107.2,WR,6,141.4,-34.2
Jarvis Landry,97.6,2021,137.0,WR,6,141.4,-4.400000000000006
Mike Williams,101.4,2021,244.6,WR,6,141.4,103.19999999999999
Michael Pittman,103.6,2021,236.6,WR,7,114.2,122.39999999999999
Curtis Samuel,103.6,2021,9.8,WR,7,114.2,-104.4
Jaylen Waddle,105.1,2021,247.8,WR,7,114.2,133.60000000000002
Marquise Brown,107.6,2021,228.3,WR,7,114.2,114.10000000000001
Darnell Mooney,109.1,2021,219.7,WR,7,114.2,105.49999999999999
Mecole Hardman,113.9,2021,144.9,WR,7,114.2,30.700000000000003
DeVante Parker,116.3,2021,103.5,WR,8,126.1,-22.599999999999994
Marvin Jones,117.8,2021,180.2,WR,8,126.1,54.099999999999994
Elijah Moore,126.2,2021,138.2,WR,8,126.1,12.099999999999994
Marquez Callaway,127.0,2021,151.8,WR,8,126.1,25.700000000000017
Russell Gage,127.1,2021,167.0,WR,8,126.1,40.900000000000006
Henry Ruggs,129.5,2021,84.5,WR,8,126.1,-41.599999999999994
Jakobi Meyers,140.6,2021,182.5,WR,9,98.55000000000001,83.94999999999999
Cole Beasley,143.8,2021,157.3,WR,9,98.55000000000001,58.75
Jalen Reagor,147.0,2021,78.1,WR,9,98.55000000000001,-20.450000000000017
Terrace Marshall,152.6,2021,30.8,WR,9,98.55000000000001,-67.75000000000001
Sterling Shepard,156.0,2021,77.7,WR,9,98.55000000000001,-20.85000000000001
Nelson Agholor,159.6,2021,103.4,WR,9,98.55000000000001,4.849999999999994
Emmanuel Sanders,162.0,2021,131.7,WR,10,101.9,29.799999999999983
Bryan Edwards,167.5,2021,109.1,WR,10,101.9,7.199999999999989
Tre'Quan Smith,170.9,2021,87.7,WR,10,101.9,-14.200000000000003
Gabe Davis,177.5,2021,125.9,WR,10,101.9,24.0
Rashod Bateman,181.1,2021,103.5,WR,10,101.9,1.5999999999999943
Christian Kirk,183.1,2021,206.3,WR,10,101.9,104.4
John Brown,186.6,2021,0.0,WR,11,74.25,-74.25
A.J. Green,188.8,2021,156.8,WR,11,74.25,82.55000000000001
Amon-Ra St. Brown,190.2,2021,223.3,WR,11,74.25,149.05
Parris Campbell,191.0,2021,32.2,WR,11,74.25,-42.05
Marquez Valdes-Scantling,192.9,2021,87.0,WR,11,74.25,12.75
Tyrell Williams,193.0,2021,3.4,WR,11,74.25,-70.85
Randall Cobb,193.5,2021,95.6,WR,12,95.5,0.09999999999999432
Jamison Crowder,195.6,2021,107.7,WR,12,95.5,12.200000000000003
T.Y. Hilton,196.3,2021,74.1,WR,12,95.5,-21.400000000000006
Breshad Perriman,203.2,2021,33.4,WR,12,95.5,-62.1
Sammy Watkins,204.3,2021,72.4,WR,12,95.5,-23.099999999999994
Allen Lazard,215.4,2021,142.5,WR,12,95.5,47.0
DeSean Jackson,220.3,2021,77.8,WR,13,78.35,-0.5499999999999972
Byron Pringle,220.9,2021,128.8,WR,13,78.35,50.45000000000002
Nico Collins,222.6,2021,83.6,WR,13,78.35,5.25
Dyami Brown,229.2,2021,28.1,WR,13,78.35,-50.24999999999999
Van Jefferson,233.0,2021,168.2,WR,13,78.35,89.85
KJ Hamler,237.0,2021,12.4,WR,13,78.35,-65.94999999999999
Darius Slayton,239.8,2021,70.6,WR,14,82.2,-11.600000000000009
Donovan Peoples-Jones,241.8,2021,111.7,WR,14,82.2,29.5
Joshua Palmer,243.0,2021,92.9,WR,14,82.2,10.700000000000003
Denzel Mims,251.5,2021,21.3,WR,14,82.2,-60.900000000000006
Hunter Renfrow,257.5,2021,261.1,WR,14,82.2,178.90000000000003
Kadarius Toney,257.5,2021,81.6,WR,14,82.2,-0.6000000000000085
Josh Reynolds,267.5,2021,80.6,WR,15,54.0,26.599999999999994
Quez Watkins,269.0,2021,114.0,WR,15,54.0,60.0
Demarcus Robinson,269.0,2021,69.4,WR,15,54.0,15.400000000000006
Quintez Cephus,275.0,2021,47.4,WR,15,54.0,-6.600000000000001
Tim Patrick,283.0,2021,156.4,WR,15,54.0,102.4
Adam Humphries,289.0,2021,79.3,WR,15,54.0,25.299999999999997
Amari Rodgers,290.0,2021,9.6,WR,16,48.7,-39.1
Zach Pascal,296.0,2021,96.5,WR,16,48.7,47.8
Keelan Cole,306.0,2021,78.9,WR,16,48.7,30.200000000000003
Preston Williams,308.0,2021,13.8,WR,16,48.7,-34.900000000000006
Kendrick Bourne,309.5,2021,177.5,WR,16,48.7,128.8
Demetric Felton,312.0,2021,50.5,WR,16,48.7,1.7999999999999972
Rashard Higgins,313.0,2021,57.5,WR,17,54.85,2.6499999999999986
N'Keal Harry,314.0,2021,30.4,WR,17,54.85,-24.450000000000003
Olamide Zaccheaus,315.0,2021,89.8,WR,17,54.85,34.949999999999996
Keke Coutee,316.0,2021,1.5,WR,17,54.85,-53.35
Jalen Guyton,323.0,2021,97.2,WR,17,54.85,42.35
Marquise Goodwin,333.0,2021,57.2,WR,17,54.85,2.3500000000000014
Anthony Miller,334.0,2021,14.5,WR,18,54.4,-39.9
James Washington,340.0,2021,65.8,WR,18,54.4,11.399999999999999
K.J. Osborn,341.0,2021,158.5,WR,18,54.4,104.1
Isaiah McKenzie,344.0,2021,54.5,WR,18,54.4,0.10000000000000142
Ihmir Smith-Marsette,345.0,2021,28.6,WR,18,54.4,-25.799999999999997
Collin Johnson,348.0,2021,21.5,WR,18,54.4,-32.9
Travis Fulgham,352.0,2021,0.0,WR,19,41.7,-41.7
Albert Wilson,357.0,2021,48.0,WR,19,41.7,6.299999999999997
Tutu Atwell,358.0,2021,0.0,WR,19,41.7,-41.7
Devin Duvernay,361.0,2021,77.2,WR,19,41.7,35.5
Chris Conley,363.0,2021,66.6,WR,19,41.7,24.89999999999999
Tylan Wallace,368.0,2021,4.3,WR,19,41.7,-37.400000000000006
Tyler Johnson,371.0,2021,72.0,WR,20,24.75,47.25
Dez Fitzpatrick,381.0,2021,15.9,WR,20,24.75,-8.85
Andy Isabella,383.0,2021,2.3,WR,20,24.75,-22.45
Trent Sherfield,384.0,2021,23.7,WR,20,24.75,-1.0500000000000007
Mohamed Sanu,385.0,2021,32.7,WR,20,24.75,7.950000000000003
Dede Westbrook,390.0,2021,16.8,WR,20,24.75,-7.949999999999999
Greg Ward,394.0,2021,34.5,WR,21,9.0,25.5
Cedrick Wilson,396.0,2021,142.3,WR,21,9.0,133.3
Daurice Fountain,398.0,2021,0.0,WR,21,9.0,-9.0
Josh Allen,26.0,2022,415.5,QB,0,307.2,108.30000000000001
Justin Herbert,37.8,2022,294.0,QB,0,307.2,-13.199999999999989
Patrick Mahomes,39.3,2022,421.8,QB,0,307.2,114.60000000000002
Lamar Jackson,44.8,2022,245.2,QB,0,307.2,-62.0
Jalen Hurts,53.0,2022,383.8,QB,0,307.2,76.60000000000002
Kyler Murray,57.5,2022,203.3,QB,0,307.2,-103.89999999999998
Joe Burrow,62.8,2022,362.7,QB,1,286.7,76.0
Russell Wilson,74.8,2022,240.2,QB,1,286.7,-46.5
Tom Brady,78.0,2022,285.0,QB,1,286.7,-1.6999999999999886
Trey Lance,79.0,2022,13.5,QB,1,286.7,-273.2
Dak Prescott,81.8,2022,215.6,QB,1,286.7,-71.1
Matthew Stafford,96.8,2022,122.4,QB,1,286.7,-164.29999999999998
Aaron Rodgers,99.8,2022,255.2,QB,2,259.25,-4.050000000000011
Derek Carr,99.8,2022,233.1,QB,2,259.25,-26.150000000000006
Kirk Cousins,104.8,2022,305.6,QB,2,259.25,46.35000000000002
Justin Fields,117.8,2022,309.0,QB,2,259.25,49.75
Tua Tagovailoa,121.3,2022,240.9,QB,2,259.25,-18.349999999999994
Trevor Lawrence,125.8,2022,315.6,QB,2,259.25,56.35000000000002
Jameis Winston,135.8,2022,46.9,QB,3,209.0,-162.1
Matt Ryan,139.3,2022,178.3,QB,3,209.0,-30.69999999999999
Daniel Jones,153.5,2022,295.5,QB,3,209.0,86.5
Jared Goff,159.3,2022,293.8,QB,3,209.0,84.80000000000001
Ryan Tannehill,166.0,2022,169.2,QB,3,209.0,-39.80000000000001
Mac Jones,166.3,2022,181.1,QB,3,209.0,-27.900000000000006
Baker Mayfield,173.5,2022,133.4,QB,4,174.65,-41.25
Davis Mills,180.3,2022,200.5,QB,4,174.65,25.849999999999994
Carson Wentz,187.8,2022,119.8,QB,4,174.65,-54.85000000000001
Zach Wilson,193.8,2022,100.7,QB,4,174.65,-73.95
Deshaun Watson,195.8,2022,90.6,QB,4,174.65,-84.05000000000001
Marcus Mariota,196.8,2022,207.6,QB,4,174.65,32.94999999999999
Kenny Pickett,217.8,2022,156.7,QB,5,112.1,44.599999999999994
Malik Willis,251.0,2022,26.3,QB,5,112.1,-85.8
Geno Smith,256.0,2022,322.9,QB,5,112.1,210.79999999999998
Jacoby Brissett,258.7,2022,182.6,QB,5,112.1,70.5
Desmond Ridder,258.7,2022,42.7,QB,5,112.1,-69.39999999999999
Jimmy Garoppolo,268.7,2022,172.8,QB,5,112.1,60.70000000000002
Tyler Huntley,298.0,2022,50.6,QB,6,14.9,35.7
Joe Flacco,309.5,2022,59.6,QB,6,14.9,44.7
Feleipe Franks,329.0,2022,0.0,QB,6,14.9,-14.9
Sam Howell,352.0,2022,19.2,QB,6,14.9,4.299999999999999
Gardner Minshew,358.5,2022,41.8,QB,6,14.9,26.9
Tyrod Taylor,361.0,2022,12.3,QB,6,14.9,-2.5999999999999996
Teddy Bridgewater,362.0,2022,42.0,QB,7,25.450000000000003,16.549999999999997
Case Keenum,368.0,2022,0.3,QB,7,25.450000000000003,-25.150000000000002
John Wolford,369.0,2022,19.8,QB,7,25.450000000000003,-5.650000000000002
Jordan Love,370.0,2022,11.7,QB,7,25.450000000000003,-13.750000000000004
Nick Mullens,376.0,2022,12.8,QB,7,25.450000000000003,-12.650000000000002
Andy Dalton,377.0,2022,183.3,QB,7,25.450000000000003,157.85000000000002
Sam Darnold,387.5,2022,93.3,QB,8,29.150000000000002,64.14999999999999
Jarrett Stidham,391.0,2022,47.6,QB,8,29.150000000000002,18.45
Colt McCoy,408.0,2022,35.8,QB,8,29.150000000000002,6.649999999999995
Brandon Allen,422.0,2022,0.8,QB,8,29.150000000000002,-28.35
Chad Henne,423.0,2022,-0.5,QB,8,29.150000000000002,-29.650000000000002
Blaine Gabbert,445.0,2022,5.2,QB,8,29.150000000000002,-23.950000000000003
P.J. Walker,447.0,2022,42.1,QB,9,18.0,24.1
Logan Woodside,456.0,2022,0.0,QB,9,18.0,-18.0
Skylar Thompson,467.0,2022,24.5,QB,9,18.0,6.5
Jonathan Taylor,1.3,2022,152.4,RB,0,239.39999999999998,-86.99999999999997
Christian McCaffrey,1.8,2022,351.0,RB,0,239.39999999999998,111.60000000000002
Austin Ekeler,5.0,2022,378.7,RB,0,239.39999999999998,139.3
Dalvin Cook,7.8,2022,246.2,RB,0,239.39999999999998,6.800000000000011
Najee Harris,8.3,2022,227.7,RB,0,239.39999999999998,-11.699999999999989
Derrick Henry,9.3,2022,304.2,RB,0,239.39999999999998,64.80000000000001
Joe Mixon,11.5,2022,239.5,RB,1,227.8,11.699999999999989
D'Andre Swift,13.8,2022,189.1,RB,1,227.8,-38.70000000000002
Saquon Barkley,15.5,2022,282.0,RB,1,227.8,54.19999999999999
Alvin Kamara,16.5,2022,219.6,RB,1,227.8,-8.200000000000017
Javonte Williams,18.3,2022,44.0,RB,1,227.8,-183.8
Aaron Jones,21.0,2022,252.6,RB,1,227.8,24.799999999999983
Leonard Fournette,24.0,2022,228.2,RB,2,193.55,34.64999999999998
Nick Chubb,26.0,2022,281.4,RB,2,193.55,87.84999999999997
James Conner,33.5,2022,202.2,RB,2,193.55,8.649999999999977
Travis Etienne,36.3,2022,209.1,RB,2,193.55,15.549999999999983
Ezekiel Elliott,38.5,2022,185.8,RB,2,193.55,-7.75
Breece Hall,48.8,2022,117.1,RB,2,193.55,-76.45000000000002
Cam Akers,51.8,2022,145.3,RB,3,169.05,-23.75
David Montgomery,52.8,2022,181.7,RB,3,169.05,12.649999999999977
AJ Dillon,56.8,2022,167.7,RB,3,169.05,-1.3500000000000227
J.K. Dobbins,61.3,2022,81.2,RB,3,169.05,-87.85000000000001
Elijah Mitchell,63.8,2022,43.6,RB,3,169.05,-125.45000000000002
Dameon Pierce,66.0,2022,170.4,RB,3,169.05,1.3499999999999943
Josh Jacobs,71.3,2022,330.3,RB,4,151.8,178.5
Chase Edmonds,74.8,2022,74.2,RB,4,151.8,-77.60000000000001
Rhamondre Stevenson,79.3,2022,251.2,RB,4,151.8,99.39999999999998
Antonio Gibson,80.3,2022,165.9,RB,4,151.8,14.099999999999994
Tony Pollard,80.5,2022,248.8,RB,4,151.8,97.0
Clyde Edwards-Helaire,81.5,2022,98.3,RB,4,151.8,-53.500000000000014
Rashaad Penny,89.0,2022,52.2,RB,5,150.3,-98.10000000000001
Devin Singletary,93.8,2022,183.9,RB,5,150.3,33.599999999999994
Damien Harris,95.0,2022,90.9,RB,5,150.3,-59.400000000000006
Kareem Hunt,95.0,2022,126.8,RB,5,150.3,-23.500000000000014
Miles Sanders,97.3,2022,220.9,RB,5,150.3,70.6
Cordarrelle Patterson,100.0,2022,150.7,RB,5,150.3,0.39999999999997726
James Cook,105.8,2022,107.7,RB,6,106.55,1.1500000000000057
Melvin Gordon,110.3,2022,91.1,RB,6,106.55,-15.450000000000003
Kenneth Walker,113.3,2022,202.5,RB,6,106.55,95.95
Darrell Henderson,117.3,2022,73.5,RB,6,106.55,-33.05
Nyheim Miller-Hines,120.0,2022,69.4,RB,6,106.55,-37.14999999999999
Michael Carter,122.8,2022,128.0,RB,6,106.55,21.450000000000003
